"timestamp","sys_time","abs_timestamp","raw_x_rot","raw_y_rot","raw_z_rot"
"12056.0","1528923508115","5355372865691","-0.21506865","0.49094102","-0.757407"
"12061.0","1528923508120","5355377840056","-0.2151301","0.49108022","-0.7574066"
"12066.0","1528923508125","5355382814422","-0.21519046","0.49117798","-0.75738823"
"12071.0","1528923508130","5355387788787","-0.21525663","0.49126953","-0.75741047"
"12076.0","1528923508135","5355392763152","-0.21532512","0.4914127","-0.7574778"
"12081.0","1528923508140","5355398103728","-0.21538684","0.4915346","-0.75748557"
"12086.0","1528923508150","5355402711882","-0.21545267","0.49165955","-0.7574849"
"12091.0","1528923508151","5355407686248","-0.2155352","0.49172598","-0.75747246"
"12096.0","1528923508154","5355412660613","-0.21560143","0.49182385","-0.75747234"
"12101.0","1528923508160","5355417634978","-0.21567552","0.4919106","-0.75750566"
"12106.0","1528923508164","5355422609343","-0.21575835","0.49197674","-0.75753045"
"12111.0","1528923508170","5355427949920","-0.21585412","0.49204656","-0.7575497"
"12116.0","1528923508174","5355432558074","-0.21590084","0.49216753","-0.757517"
"12120.0","1528923508180","5355437532439","-0.21592376","0.49232897","-0.7574503"
"12125.0","1528923508184","5355442506804","-0.21598431","0.49243072","-0.7574445"
"12130.0","1528923508190","5355447481170","-0.21604791","0.49254623","-0.757437"
"12135.0","1528923508194","5355452455535","-0.2160911","0.49269485","-0.7573819"
"12141.0","1528923508204","5355457796111","-0.21616518","0.4927718","-0.7573471"
"12145.0","1528923508211","5355462404265","-0.21618967","0.49289793","-0.75727445"
"12150.0","1528923508216","5355467378631","-0.2162072","0.49303028","-0.7572149"
"12155.0","1528923508220","5355472352996","-0.21620084","0.49313912","-0.7571081"
"12160.0","1528923508224","5355477327361","-0.21622367","0.4932276","-0.7570344"
"12165.0","1528923508226","5355482301726","-0.21629576","0.4933259","-0.7570657"
"12171.0","1528923508230","5355487672820","-0.21632548","0.49345455","-0.75700176"
"12175.0","1528923508235","5355492250457","-0.2163671","0.49356994","-0.75695693"
"12180.0","1528923508240","5355497224822","-0.21642411","0.49366006","-0.7569327"
"12185.0","1528923508244","5355502199187","-0.21643053","0.49378997","-0.75688255"
"12190.0","1528923508249","5355507173552","-0.21645","0.49389347","-0.7568693"
"12195.0","1528923508255","5355512147918","-0.21650185","0.49397928","-0.75685906"
"12200.0","1528923508264","5355517488494","-0.21658991","0.49405253","-0.7568599"
"12205.0","1528923508266","5355522096648","-0.21660484","0.49415576","-0.75676036"
"12210.0","1528923508272","5355527071013","-0.21664241","0.49422008","-0.75671625"
"12215.0","1528923508275","5355532045379","-0.21668196","0.49428087","-0.75671476"
"12220.0","1528923508280","5355537019744","-0.21668646","0.49435177","-0.7566586"
"12225.0","1528923508285","5355541994109","-0.2166911","0.4944646","-0.75658613"
"12230.0","1528923508290","5355547365203","-0.21673949","0.49457377","-0.7565437"
"12235.0","1528923508295","5355552003875","-0.2167867","0.49470368","-0.7565264"
"12240.0","1528923508299","5355556917205","-0.21680716","0.49484327","-0.7564744"
"12245.0","1528923508305","5355561891570","-0.2168494","0.49490115","-0.7564428"
"12250.0","1528923508310","5355566865935","-0.21693309","0.49492833","-0.75648224"
"12255.0","1528923508314","5355571840300","-0.21698524","0.4950247","-0.7564862"
"12260.0","1528923508320","5355577211394","-0.2170602","0.49499926","-0.7564791"
"12265.0","1528923508325","5355581819548","-0.21712615","0.49503252","-0.7564879"
"12270.0","1528923508333","5355586793914","-0.21719402","0.49508274","-0.75650144"
"12275.0","1528923508334","5355591768279","-0.21722455","0.4952282","-0.75648195"
"12280.0","1528923508339","5355596712127","-0.21728426","0.49526498","-0.7564473"
"12285.0","1528923508344","5355601717009","-0.21740378","0.4952262","-0.75646937"
"12290.0","1528923508351","5355607057586","-0.21748477","0.49529684","-0.75650775"
"12295.0","1528923508353","5355611665740","-0.21748571","0.49539825","-0.75648624"
"12300.0","1528923508359","5355616640105","-0.2174999","0.49544427","-0.75642693"
"12305.0","1528923508365","5355621614470","-0.21760696","0.4953646","-0.7564333"
"12310.0","1528923508370","5355626588836","-0.21771471","0.49531114","-0.75646186"
"12315.0","1528923508374","5355631563201","-0.21779664","0.49525946","-0.756505"
"12320.0","1528923508379","5355636934295","-0.21784952","0.49523777","-0.75650096"
"12324.0","1528923508384","5355641511931","-0.21794239","0.4951857","-0.7565574"
"12329.0","1528923508390","5355646486297","-0.21801801","0.49519405","-0.7565925"
"12334.0","1528923508394","5355651460662","-0.21811","0.49514285","-0.7566344"
"12339.0","1528923508399","5355656435027","-0.2182519","0.49511975","-0.75675935"
"12344.0","1528923508404","5355661409392","-0.2183739","0.49509844","-0.7568318"
"12350.0","1528923508410","5355666780486","-0.21849163","0.49501705","-0.75687695"
"12354.0","1528923508414","5355671358123","-0.2185919","0.49494416","-0.75693184"
"12359.0","1528923508420","5355676332488","-0.21870999","0.49479905","-0.75699294"
"12364.0","1528923508423","5355681306853","-0.21880418","0.49477515","-0.75709134"
"12369.0","1528923508429","5355686281218","-0.21887879","0.49473003","-0.75715804"
"12374.0","1528923508434","5355691255584","-0.21895058","0.4947719","-0.7571851"
"12380.0","1528923508439","5355696626677","-0.21906653","0.49480733","-0.7572298"
"12384.0","1528923508444","5355701204314","-0.21918695","0.49480325","-0.75731033"
"12389.0","1528923508449","5355706178679","-0.21931699","0.49471727","-0.75739783"
"12394.0","1528923508454","5355711153045","-0.21946242","0.4946028","-0.75752616"
"12399.0","1528923508460","5355716127410","-0.21960844","0.49455333","-0.75770754"
"12404.0","1528923508464","5355721101775","-0.21970278","0.49450514","-0.757757"
"12409.0","1528923508469","5355726472869","-0.21983832","0.4944853","-0.7577969"
"12414.0","1528923508473","5355731050506","-0.21997714","0.49447685","-0.7578458"
"12419.0","1528923508479","5355736024871","-0.22010343","0.49450418","-0.75791633"
"12424.0","1528923508484","5355740999236","-0.22022013","0.49443796","-0.75797385"
"12429.0","1528923508489","5355745973601","-0.22033109","0.49438787","-0.75797486"
"12434.0","1528923508494","5355750947966","-0.22051358","0.49434772","-0.75808614"
"12439.0","1528923508499","5355756319060","-0.22065097","0.49436668","-0.7581006"
"12444.0","1528923508504","5355760896697","-0.22081403","0.49425292","-0.75815326"
"12449.0","1528923508509","5355765871062","-0.2209807","0.49416417","-0.758189"
"12454.0","1528923508514","5355770845427","-0.22110844","0.4941512","-0.75818205"
"12459.0","1528923508519","5355775819793","-0.22124842","0.49412838","-0.7582004"
"12464.0","1528923508524","5355780794158","-0.22139576","0.49407694","-0.7581662"
"12469.0","1528923508530","5355786165252","-0.22161655","0.49390545","-0.75818384"
"12474.0","1528923508533","5355790773406","-0.22181095","0.49377126","-0.75827545"
"12479.0","1528923508538","5355795747771","-0.22194228","0.49371552","-0.7582572"
"12484.0","1528923508543","5355800691619","-0.22211407","0.4936579","-0.7582218"
"12489.0","1528923508549","5355805665984","-0.22233072","0.49364793","-0.7581899"
"12494.0","1528923508554","5355810670867","-0.22252534","0.4936336","-0.75810033"
"12499.0","1528923508559","5355816011443","-0.22272375","0.49353334","-0.7580177"
"12504.0","1528923508564","5355820619597","-0.22288765","0.49344867","-0.7579614"
"12509.0","1528923508568","5355825593963","-0.22306503","0.4934335","-0.7579349"
"12514.0","1528923508573","5355830568328","-0.22319664","0.493452","-0.7577716"
"12518.0","1528923508579","5355835542693","-0.22341745","0.4933402","-0.75764364"
"12523.0","1528923508583","5355840517058","-0.2236628","0.4932505","-0.75755"
"12529.0","1528923508592","5355845857634","-0.22385381","0.49325264","-0.75741"
"12533.0","1528923508597","5355850465789","-0.22403528","0.49323687","-0.75733787"
"12538.0","1528923508599","5355855501189","-0.224275","0.4931647","-0.75725424"
"12543.0","1528923508603","5355860414519","-0.22454838","0.49309683","-0.7572377"
"12548.0","1528923508609","5355865388884","-0.22475179","0.49311182","-0.7571584"
"12553.0","1528923508613","5355870363250","-0.22499175","0.49306875","-0.7571312"
"12559.0","1528923508619","5355875703826","-0.22525154","0.49308884","-0.7570582"
"12563.0","1528923508623","5355880311980","-0.22549692","0.49304748","-0.757018"
"12568.0","1528923508629","5355885286345","-0.22569698","0.49304193","-0.7569037"
"12573.0","1528923508633","5355890260711","-0.22593036","0.49295238","-0.75683904"
"12578.0","1528923508638","5355895235076","-0.22620605","0.49280283","-0.7568149"
"12583.0","1528923508643","5355900209441","-0.22644587","0.49279845","-0.7567791"
"12588.0","1528923508649","5355905550017","-0.22675312","0.49269795","-0.756821"
"12593.0","1528923508653","5355910158172","-0.22701102","0.49257147","-0.75678295"
"12598.0","1528923508660","5355915132537","-0.2273305","0.4923757","-0.7568003"
"12603.0","1528923508664","5355920106902","-0.22759478","0.49229997","-0.75681967"
"12608.0","1528923508669","5355925081267","-0.22783345","0.4921766","-0.7567681"
"12613.0","1528923508673","5355930055632","-0.2281512","0.49197763","-0.7567766"
"12618.0","1528923508677","5355935396209","-0.22852825","0.49175522","-0.7568514"
"12623.0","1528923508682","5355940004363","-0.22882292","0.49159905","-0.75692505"
"12628.0","1528923508688","5355944978728","-0.22915822","0.4913799","-0.75701547"
"12633.0","1528923508692","5355949953093","-0.22946867","0.49129215","-0.7570225"
"12638.0","1528923508697","5355954927459","-0.22984739","0.49111745","-0.757142"
"12643.0","1528923508703","5355959901824","-0.23017448","0.49086437","-0.75718176"
"12648.0","1528923508708","5355965242400","-0.23050888","0.49059635","-0.7572156"
"12653.0","1528923508712","5355969850554","-0.23079818","0.49042606","-0.75728214"
"12658.0","1528923508717","5355974824920","-0.23109101","0.49031347","-0.75735426"
"12663.0","1528923508722","5355979799285","-0.23139028","0.4901881","-0.757396"
"12668.0","1528923508728","5355984773650","-0.23172285","0.49000168","-0.75742096"
"12673.0","1528923508732","5355989748015","-0.23205225","0.48981735","-0.7574746"
"12678.0","1528923508737","5355995088591","-0.23230648","0.48973444","-0.7574843"
"12683.0","1528923508742","5355999696746","-0.23254588","0.489589","-0.7575111"
"12688.0","1528923508746","5356004671111","-0.23283179","0.48945332","-0.7575073"
"12693.0","1528923508751","5356009645476","-0.23317802","0.48922685","-0.75758934"
"12698.0","1528923508757","5356014589324","-0.23344097","0.48910952","-0.75763625"
"12703.0","1528923508761","5356019594207","-0.23370214","0.48895472","-0.7576874"
"12708.0","1528923508770","5356024934783","-0.23401465","0.48874652","-0.75774586"
"12712.0","1528923508771","5356029542937","-0.23428044","0.4886327","-0.75782704"
"12717.0","1528923508777","5356034517302","-0.23450921","0.48848042","-0.757812"
"12722.0","1528923508782","5356039491668","-0.23476385","0.4882983","-0.7578345"
"12727.0","1528923508787","5356044435515","-0.23494902","0.4882233","-0.75775325"
"12732.0","1528923508791","5356049440398","-0.23518151","0.4880712","-0.75780463"
"12738.0","1528923508797","5356054780974","-0.23535582","0.4879859","-0.75775486"
"12742.0","1528923508801","5356059358611","-0.23556365","0.48784637","-0.7577392"
"12747.0","1528923508807","5356064332976","-0.23581403","0.48772955","-0.7577375"
"12752.0","1528923508812","5356069307341","-0.23605023","0.48764753","-0.75776124"
"12757.0","1528923508817","5356074281707","-0.23624732","0.48751193","-0.7577004"
"12762.0","1528923508821","5356079256072","-0.23646283","0.48731947","-0.7576258"
"12768.0","1528923508827","5356084627166","-0.2366991","0.48725134","-0.7576332"
"12772.0","1528923508833","5356089235320","-0.23685314","0.48728827","-0.7576059"
"12777.0","1528923508840","5356094179168","-0.23706818","0.4871752","-0.7575575"
"12782.0","1528923508843","5356099153533","-0.2373208","0.48708606","-0.75753224"
"12787.0","1528923508847","5356104127898","-0.23757784","0.4870315","-0.7575813"
"12792.0","1528923508853","5356109102263","-0.23772588","0.48707032","-0.7574851"
"12797.0","1528923508858","5356114473357","-0.23796774","0.48693866","-0.7574349"
"12802.0","1528923508862","5356119050994","-0.2381729","0.48684296","-0.757361"
"12807.0","1528923508868","5356124025359","-0.2383675","0.48678207","-0.75731033"
"12812.0","1528923508879","5356128999724","-0.23851365","0.48677576","-0.7572298"
"12817.0","1528923508879","5356133974090","-0.23871961","0.48673606","-0.7571736"
"12822.0","1528923508882","5356138948455","-0.23896506","0.4866987","-0.7571004"
"12827.0","1528923508886","5356144319548","-0.23921756","0.4866353","-0.7570273"
"12832.0","1528923508891","5356148897185","-0.2393934","0.4865655","-0.7569421"
"12837.0","1528923508896","5356153871550","-0.23959568","0.4864938","-0.75687575"
"12842.0","1528923508901","5356158906951","-0.23982","0.48642913","-0.75682586"
"12847.0","1528923508907","5356163820281","-0.24003568","0.48642182","-0.7567983"
"12852.0","1528923508911","5356168794646","-0.24023041","0.48634782","-0.7566594"
"12857.0","1528923508917","5356174165740","-0.2404908","0.48625425","-0.7565845"
"12862.0","1528923508921","5356178743377","-0.24070865","0.4862199","-0.75657177"
"12867.0","1528923508927","5356183717742","-0.2408724","0.48623335","-0.75643414"
"12872.0","1528923508931","5356188692107","-0.24109915","0.48613787","-0.75630355"
"12877.0","1528923508936","5356193666472","-0.24134316","0.48601255","-0.7561459"
"12882.0","1528923508941","5356198640838","-0.24155012","0.48595467","-0.75601757"
"12887.0","1528923508946","5356204011931","-0.24172157","0.48599914","-0.7558881"
"12892.0","1528923508950","5356208589568","-0.24190268","0.48598367","-0.75576466"
"12897.0","1528923508956","5356213563933","-0.242155","0.48588887","-0.75562924"
"12901.0","1528923508962","5356218538298","-0.24239288","0.48577976","-0.75550526"
"12906.0","1528923508970","5356223512664","-0.24253671","0.4857416","-0.75528884"
"12911.0","1528923508971","5356228487029","-0.24273314","0.48567122","-0.7551617"
"12917.0","1528923508976","5356233827605","-0.24295446","0.48563638","-0.7549985"
"12921.0","1528923508980","5356238435759","-0.243178","0.48558328","-0.7549056"
"12926.0","1528923508986","5356243410125","-0.24337195","0.485543","-0.7547061"
"12931.0","1528923508991","5356248384490","-0.24363387","0.48543635","-0.75463206"
"12936.0","1528923508995","5356253358855","-0.24385571","0.48540288","-0.7545346"
"12941.0","1528923509000","5356258333220","-0.24405697","0.48534808","-0.7543937"
"12947.0","1528923509006","5356263673797","-0.2442965","0.48524067","-0.7542132"
"12951.0","1528923509010","5356268281951","-0.24454924","0.485101","-0.75410235"
"12956.0","1528923509015","5356273256316","-0.24477358","0.48500067","-0.75394297"
"12961.0","1528923509021","5356278230681","-0.24496408","0.48496595","-0.75379497"
"12966.0","1528923509027","5356283205047","-0.24520037","0.48483753","-0.75366527"
"12971.0","1528923509030","5356288179412","-0.24547054","0.484661","-0.7535238"
"12976.0","1528923509036","5356293519988","-0.24574938","0.4844958","-0.7533986"
"12981.0","1528923509040","5356298128142","-0.24593964","0.48442194","-0.7532774"
"12986.0","1528923509046","5356303102507","-0.24617095","0.48426977","-0.75314724"
"12991.0","1528923509050","5356308076873","-0.24644607","0.4841492","-0.7530585"
"12996.0","1528923509055","5356313020720","-0.24671914","0.48404372","-0.75296444"
"13001.0","1528923509060","5356318025603","-0.24697451","0.483891","-0.7528317"
"13006.0","1528923509066","5356323366179","-0.24725504","0.4837058","-0.7527106"
"13011.0","1528923509070","5356327974334","-0.24750973","0.4835558","-0.7526345"
"13016.0","1528923509075","5356332948699","-0.24775206","0.483552","-0.75254846"
"13021.0","1528923509080","5356337923064","-0.24800056","0.4834775","-0.75238246"
"13026.0","1528923509086","5356342897429","-0.24831198","0.4833029","-0.7522635"
"13031.0","1528923509090","5356347871795","-0.2486001","0.4831309","-0.7521574"
"13036.0","1528923509096","5356353212371","-0.24883173","0.4830691","-0.75200516"
"13041.0","1528923509101","5356357820525","-0.24904044","0.483017","-0.75186"
"13046.0","1528923509106","5356362794890","-0.24935232","0.4828372","-0.7517618"
"13051.0","1528923509110","5356367769256","-0.24962835","0.48255697","-0.7515653"
"13056.0","1528923509114","5356372713103","-0.24988317","0.48225668","-0.75145155"
"13061.0","1528923509121","5356377717986","-0.2500883","0.4819994","-0.75130314"
"13066.0","1528923509127","5356383058562","-0.25037187","0.48167408","-0.7511875"
"13071.0","1528923509132","5356387666716","-0.2506388","0.48149723","-0.7510966"
"13076.0","1528923509137","5356392641082","-0.25089818","0.4814777","-0.75099397"
"13081.0","1528923509142","5356397615447","-0.2511409","0.48146507","-0.7508819"
"13086.0","1528923509147","5356402559295","-0.25140688","0.4813386","-0.75081164"
"13091.0","1528923509151","5356407564177","-0.25168127","0.48105606","-0.7507312"
"13096.0","1528923509158","5356412904754","-0.2519793","0.48067644","-0.75067234"
"13100.0","1528923509161","5356417512908","-0.2522019","0.48033732","-0.750537"
"13105.0","1528923509175","5356422487273","-0.2524763","0.4801183","-0.7505023"
"13110.0","1528923509207","5356427461638","-0.25271142","0.47994134","-0.75034773"
"13115.0","1528923509218","5356432405486","-0.252947","0.4797985","-0.7501835"
"13120.0","1528923509223","5356437410369","-0.25321645","0.47959253","-0.7501235"
"13126.0","1528923509226","5356442750945","-0.2534539","0.47936368","-0.7500512"
"13130.0","1528923509231","5356447359099","-0.25364187","0.4792088","-0.7499798"
"13135.0","1528923509236","5356452333465","-0.2539088","0.4790905","-0.7499927"
"13140.0","1528923509239","5356457307830","-0.25417304","0.47901237","-0.7499387"
"13145.0","1528923509250","5356462343230","-0.2544739","0.47880623","-0.7498868"
"13150.0","1528923509254","5356467256560","-0.2547583","0.47858253","-0.74984574"
"13156.0","1528923509255","5356472597136","-0.2550205","0.47833613","-0.74975365"
"13160.0","1528923509260","5356477205291","-0.255239","0.47809985","-0.7496929"
"13165.0","1528923509269","5356482179656","-0.25550482","0.47784016","-0.7496924"
"13170.0","1528923509272","5356487154021","-0.25576568","0.47759357","-0.7496192"
"13175.0","1528923509275","5356492097869","-0.25605774","0.47734663","-0.7495723"
"13180.0","1528923509278","5356497102752","-0.2563215","0.47718537","-0.7495227"
"13185.0","1528923509280","5356502443328","-0.2566061","0.47703114","-0.74950194"
"13190.0","1528923509284","5356507051482","-0.25688285","0.47680926","-0.7494488"
"13195.0","1528923509289","5356512025847","-0.25718224","0.4766314","-0.74936545"
"13200.0","1528923509293","5356517000213","-0.25743517","0.47651106","-0.7492409"
"13205.0","1528923509295","5356521944060","-0.25770754","0.4762642","-0.74915504"
"13210.0","1528923509298","5356526918425","-0.2580134","0.47601727","-0.7491238"
"13215.0","1528923509300","5356532289519","-0.2583381","0.4758113","-0.749043"
"13220.0","1528923509304","5356536867156","-0.25861967","0.4756706","-0.74899065"
"13225.0","1528923509308","5356541872039","-0.25889882","0.47556558","-0.7488988"
"13230.0","1528923509310","5356546815886","-0.25919968","0.4753971","-0.7487781"
"13235.0","1528923509313","5356551790252","-0.25953737","0.47519135","-0.74868304"
"13240.0","1528923509315","5356556764617","-0.2598324","0.4750565","-0.74857116"
"13245.0","1528923509320","5356562135711","-0.26014572","0.47488248","-0.7484664"
"13250.0","1528923509323","5356566713347","-0.26040673","0.47479188","-0.74835795"
"13255.0","1528923509325","5356571687713","-0.26073408","0.47466606","-0.74825466"
"13260.0","1528923509329","5356576662078","-0.26105866","0.47457847","-0.748142"
"13265.0","1528923509332","5356581636443","-0.2613585","0.47454947","-0.7479919"
"13270.0","1528923509335","5356586610808","-0.2616569","0.4745292","-0.7478412"
"13275.0","1528923509338","5356591981902","-0.26198754","0.47441453","-0.74768394"
"13280.0","1528923509340","5356596559539","-0.26222685","0.47430864","-0.7474806"
"13284.0","1528923509345","5356601533904","-0.2624607","0.47425443","-0.74723047"
"13289.0","1528923509349","5356606508269","-0.26273686","0.47413227","-0.7470057"
"13294.0","1528923509354","5356611482634","-0.26304224","0.4739847","-0.7468132"
"13299.0","1528923509359","5356616457000","-0.26334697","0.47380376","-0.74661815"
"13305.0","1528923509365","5356621828093","-0.26363254","0.47364092","-0.74636984"
"13309.0","1528923509369","5356626405730","-0.26388445","0.4734551","-0.7461596"
"13314.0","1528923509374","5356631380095","-0.26419646","0.47330692","-0.74602234"
"13319.0","1528923509379","5356636354461","-0.26448077","0.47313613","-0.7458057"
"13324.0","1528923509384","5356641328826","-0.26474866","0.47292963","-0.74556184"
"13329.0","1528923509389","5356646303191","-0.2649843","0.47281277","-0.74533045"
"13335.0","1528923509394","5356651674285","-0.26526773","0.47268072","-0.7451356"
"13339.0","1528923509398","5356656251922","-0.26551902","0.47254285","-0.74494046"
"13344.0","1528923509404","5356661226287","-0.2658024","0.4723647","-0.7447492"
"13349.0","1528923509411","5356666200652","-0.26604128","0.47212407","-0.7444857"
"13354.0","1528923509414","5356671175017","-0.2662595","0.47192195","-0.7442421"
"13359.0","1528923509419","5356676149382","-0.26653153","0.47172788","-0.74412477"
"13364.0","1528923509424","5356681520476","-0.2668159","0.47152203","-0.7439373"
"13369.0","1528923509429","5356686098113","-0.26705766","0.47132033","-0.74374264"
"13374.0","1528923509434","5356691072478","-0.26731926","0.47103673","-0.74353975"
"13379.0","1528923509438","5356696046843","-0.26758212","0.4707346","-0.7433928"
"13384.0","1528923509444","5356701021209","-0.267841","0.47041145","-0.7432376"
"13389.0","1528923509449","5356705995574","-0.2681182","0.47013527","-0.7431056"
"13394.0","1528923509454","5356711366668","-0.26843667","0.46977913","-0.74293184"
"13399.0","1528923509460","5356715944304","-0.268708","0.4694585","-0.74279004"
"13404.0","1528923509464","5356720918670","-0.2689701","0.46922356","-0.7426645"
"13409.0","1528923509468","5356725893035","-0.26927498","0.46886197","-0.74256134"
"13414.0","1528923509473","5356730867400","-0.26956898","0.46852908","-0.74240565"
"13419.0","1528923509479","5356735841765","-0.26989564","0.46816635","-0.74229145"
"13424.0","1528923509484","5356741212859","-0.27019686","0.4678281","-0.74212664"
"13429.0","1528923509488","5356745790496","-0.27047703","0.4674896","-0.7420494"
"13434.0","1528923509493","5356750764861","-0.2707622","0.46718958","-0.74195504"
"13439.0","1528923509498","5356755739226","-0.27104118","0.4668339","-0.7417652"
"13444.0","1528923509503","5356760713591","-0.27138343","0.46640334","-0.7416592"
"13449.0","1528923509509","5356765748992","-0.27171347","0.4660028","-0.74158496"
"13454.0","1528923509513","5356771059050","-0.2720055","0.4655736","-0.7414242"
"13459.0","1528923509518","5356775636687","-0.2722668","0.46514615","-0.7412728"
"13464.0","1528923509524","5356780611052","-0.27255413","0.46475","-0.74113184"
"13469.0","1528923509528","5356785585418","-0.2728237","0.46442586","-0.7409852"
"13474.0","1528923509534","5356790559783","-0.27308658","0.4640998","-0.74084455"
"13478.0","1528923509538","5356795534148","-0.27336484","0.46368062","-0.7407117"
"13484.0","1528923509544","5356800905242","-0.27363142","0.4632489","-0.7405274"
"13488.0","1528923509548","5356805482879","-0.27388522","0.4628488","-0.74042183"
"13493.0","1528923509552","5356810457244","-0.2741624","0.46241888","-0.7403177"
"13498.0","1528923509558","5356815431609","-0.2744309","0.4619566","-0.7401637"
"13503.0","1528923509562","5356820405974","-0.27470642","0.46145967","-0.73999506"
"13508.0","1528923509568","5356825380340","-0.27494535","0.4610714","-0.7398517"
"13514.0","1528923509574","5356830751433","-0.2751543","0.460676","-0.7396515"
"13518.0","1528923509577","5356835329070","-0.27539557","0.4602106","-0.7395348"
"13523.0","1528923509583","5356840303435","-0.27566195","0.4597804","-0.7394117"
"13528.0","1528923509588","5356845277800","-0.27590355","0.45941716","-0.7392348"
"13533.0","1528923509592","5356850252166","-0.27618513","0.45900413","-0.7391396"
"13538.0","1528923509597","5356855226531","-0.27642193","0.4585697","-0.73898226"
"13544.0","1528923509603","5356860597625","-0.27666596","0.45802322","-0.7387699"
"13548.0","1528923509617","5356865175261","-0.27689686","0.45754072","-0.73862875"
"13553.0","1528923509621","5356870149627","-0.27710178","0.4572494","-0.7384746"
"13558.0","1528923509623","5356875123992","-0.2773378","0.4568949","-0.7383016"
"13563.0","1528923509626","5356880098357","-0.2776045","0.4564066","-0.7381092"
"13568.0","1528923509632","5356885072722","-0.27785906","0.4559341","-0.73793954"
"13573.0","1528923509636","5356890443816","-0.27810675","0.4555174","-0.7378012"
"13578.0","1528923509638","5356895021453","-0.2783019","0.45520684","-0.73766005"
"13583.0","1528923509643","5356899995818","-0.2785447","0.45481867","-0.73748064"
"13588.0","1528923509648","5356904970183","-0.27884683","0.4542961","-0.7373377"
"13593.0","1528923509653","5356909944548","-0.27907994","0.45386073","-0.7371489"
"13598.0","1528923509658","5356914918914","-0.27930394","0.45347148","-0.7370075"
"13603.0","1528923509663","5356920290007","-0.2795332","0.4530991","-0.73683095"
"13608.0","1528923509667","5356924867644","-0.27976385","0.45264953","-0.73663366"
"13613.0","1528923509672","5356929842009","-0.28003702","0.45211187","-0.7364404"
"13618.0","1528923509677","5356934816375","-0.28026044","0.4517378","-0.73628306"
"13623.0","1528923509683","5356939790740","-0.28049576","0.45137632","-0.73615533"
"13628.0","1528923509687","5356944765105","-0.2807617","0.4509443","-0.7359885"
"13633.0","1528923509693","5356950136199","-0.2810484","0.45041445","-0.73575"
"13638.0","1528923509697","5356954713836","-0.28131586","0.44985232","-0.73559415"
"13643.0","1528923509702","5356959688201","-0.28152978","0.44940874","-0.73544395"
"13648.0","1528923509707","5356964662566","-0.28171477","0.448955","-0.73520166"
"13653.0","1528923509712","5356969636931","-0.28193435","0.44851503","-0.73496807"
"13658.0","1528923509717","5356974611297","-0.2821463","0.4480714","-0.734712"
"13663.0","1528923509723","5356979951873","-0.28239587","0.44751298","-0.7345098"
"13668.0","1528923509726","5356984560027","-0.28258318","0.4469561","-0.73428553"
"13672.0","1528923509731","5356989534392","-0.28279158","0.44643092","-0.7340778"
"13677.0","1528923509736","5356994508757","-0.2830037","0.44603774","-0.7338943"
"13682.0","1528923509743","5356999483123","-0.28320798","0.44564787","-0.73368084"
"13687.0","1528923509747","5357004457488","-0.2834072","0.4452161","-0.73347646"
"13693.0","1528923509753","5357009798064","-0.28362715","0.4446765","-0.733264"
"13697.0","1528923509758","5357014406218","-0.28383034","0.44410786","-0.73303646"
"13702.0","1528923509763","5357019380584","-0.28404105","0.44355896","-0.73278177"
"13707.0","1528923509767","5357024354949","-0.2842768","0.44305956","-0.7325829"
"13712.0","1528923509773","5357029329314","-0.28449842","0.442526","-0.7323308"
"13717.0","1528923509783","5357034303679","-0.28469896","0.4420064","-0.73206663"
"13723.0","1528923509784","5357039644256","-0.28484786","0.4416204","-0.73178136"
"13727.0","1528923509787","5357044252410","-0.28501013","0.4411789","-0.7315268"
"13732.0","1528923509792","5357049226775","-0.2851909","0.4406778","-0.7312185"
"13737.0","1528923509798","5357054201140","-0.28535688","0.44018883","-0.73088336"
"13742.0","1528923509802","5357059175506","-0.2855411","0.43965602","-0.7306021"
"13747.0","1528923509806","5357064149871","-0.28569892","0.43916294","-0.7303368"
"13752.0","1528923509811","5357069551482","-0.28586003","0.43867156","-0.730029"
"13757.0","1528923509817","5357074098601","-0.286015","0.43818477","-0.729714"
"13762.0","1528923509821","5357079072966","-0.28615952","0.43771502","-0.7293565"
"13767.0","1528923509827","5357084047332","-0.28628504","0.43726176","-0.72901946"
"13772.0","1528923509832","5357089021697","-0.28638652","0.43679675","-0.72865564"
"13777.0","1528923509837","5357093996062","-0.28648767","0.43632144","-0.7282711"
"13782.0","1528923509842","5357099336638","-0.28661957","0.43585128","-0.7279148"
"13787.0","1528923509847","5357103944793","-0.286736","0.4354067","-0.72758543"
"13792.0","1528923509852","5357108919158","-0.28684253","0.43501422","-0.7272315"
"13797.0","1528923509858","5357113893523","-0.28699923","0.4345131","-0.7269195"
"13802.0","1528923509863","5357118867888","-0.287108","0.43400753","-0.7265584"
"13807.0","1528923509867","5357123842254","-0.28719735","0.43348143","-0.726176"
"13812.0","1528923509871","5357129182830","-0.2873238","0.43293968","-0.72582924"
"13817.0","1528923509877","5357133790984","-0.2874312","0.432441","-0.7254697"
"13822.0","1528923509885","5357138765349","-0.28755853","0.43191874","-0.72509724"
"13827.0","1528923509888","5357143739715","-0.28767508","0.4313535","-0.7247051"
"13832.0","1528923509892","5357148683562","-0.28778672","0.43081158","-0.7243323"
"13837.0","1528923509896","5357153688445","-0.28790164","0.43035346","-0.7239899"
