"timestamp","sys_time","abs_timestamp","raw_x_mag","raw_y_mag","raw_z_mag"
"117703.0","1533402565937","253470054207701","-90.6189","-25.375366","33.407593"
"117723.0","1533402565956","253470074349303","-90.64026","-25.396729","33.71582"
"117743.0","1533402565976","253470094490904","-90.78827","-25.544739","35.55603"
"117763.0","1533402566000","253470114632506","-90.78827","-25.544739","33.572388"
"117783.0","1533402566015","253470134774107","-90.91644","-25.608826","33.885193"
"117803.0","1533402566035","253470154915709","-91.46576","-26.022339","35.090637"
"117823.0","1533402566060","253470175057311","-91.46576","-26.559448","34.56421"
"117844.0","1533402566075","253470195198912","-91.552734","-26.473999","34.648132"
"117864.0","1533402566093","253470215340514","-91.07666","-25.675964","35.072327"
"117884.0","1533402566113","253470235482115","-89.09454","-24.189758","35.554504"
"117904.0","1533402566133","253470255623717","-89.95056","-25.045776","35.243225"
"117924.0","1533402566153","253470275765318","-91.63666","-26.730347","35.057068"
"117944.0","1533402566172","253470295906920","-91.29639","-26.390076","36.050415"
"117964.0","1533402566194","253470316048521","-91.104126","-26.455688","36.239624"
"117985.0","1533402566223","253470336190123","-90.58838","-26.226807","35.31189"
"118005.0","1533402566236","253470356331725","-90.28015","-25.714111","33.407593"
"118025.0","1533402566252","253470376473326","-90.20538","-26.391602","33.62732"
"118045.0","1533402566274","253470396614928","-90.34424","-26.850891","33.82721"
"118065.0","1533402566294","253470416756529","-90.6189","-26.390076","33.737183"
"118085.0","1533402566312","253470436898131","-90.19165","-26.304626","34.1568"
"118105.0","1533402566332","253470457039732","-90.12451","-26.397705","34.90753"
"118126.0","1533402566353","253470477181334","-90.449524","-26.559448","35.224915"
"118146.0","1533402566371","253470497322936","-89.6759","-26.559448","34.658813"
"118166.0","1533402566392","253470517464537","-89.88342","-26.36261","34.040833"
"118186.0","1533402566413","253470537606139","-90.449524","-26.220703","33.901978"
"118206.0","1533402566430","253470557747740","-90.234375","-26.652527","33.901978"
"118226.0","1533402566450","253470577889342","-89.45618","-26.461792","34.96704"
"118246.0","1533402566468","253470598030943","-89.09454","-26.220703","35.554504"
"118267.0","1533402566489","253470618172545","-90.39917","-25.8667","35.20813"
"118287.0","1533402566508","253470638314146","-90.719604","-25.714111","34.591675"
"118307.0","1533402566528","253470658455748","-90.6189","-25.714111","34.39789"
"118327.0","1533402566547","253470678597350","-90.878296","-27.00653","33.64258"
"118347.0","1533402566571","253470698738951","-90.95764","-27.146912","34.425354"
"118367.0","1533402566587","253470718880553","-90.95764","-27.067566","34.729004"
"118387.0","1533402566607","253470739022154","-91.2384","-25.66986","33.638"
"118408.0","1533402566628","253470759163756","-92.00134","-26.078796","34.09424"
"118428.0","1533402566647","253470779305357","-92.14325","-26.220703","34.233093"
"118448.0","1533402566666","253470799446959","-90.78674","-27.879333","33.499146"
"118468.0","1533402566686","253470819588561","-89.105225","-25.361633","34.29413"
"118488.0","1533402566704","253470839730162","-88.92517","-25.036621","34.39789"
"118508.0","1533402566726","253470859871764","-91.18652","-26.005554","34.085083"
"118528.0","1533402566744","253470880013365","-91.13464","-26.863098","33.909607"
"118549.0","1533402566767","253470900154967","-91.127014","-26.898193","33.901978"
"118569.0","1533402566805","253470920296568","-90.9668","-25.413513","33.416748"
"118589.0","1533402566824","253470940438170","-91.46576","-27.575684","33.901978"
"118609.0","1533402566862","253470960579771","-91.51764","-27.566528","33.972168"
"118629.0","1533402566869","253470980721373","-92.300415","-27.339172","34.99298"
"118649.0","1533402566885","253471000862975","-92.14325","-26.559448","34.233093"
"118669.0","1533402566907","253471021004576","-92.037964","-26.794434","34.213257"
"118690.0","1533402566921","253471041146178","-91.32233","-28.20282","34.092712"
"118710.0","1533402566941","253471061287779","-91.46576","-26.898193","34.233093"
"118730.0","1533402566961","253471081429381","-91.56189","-26.675415","34.39026"
"118750.0","1533402566982","253471101570982","-92.11426","-26.135254","34.786987"
"118770.0","1533402567001","253471121712584","-92.64984","-27.745056","33.737183"
"118790.0","1533402567021","253471141854186","-92.22412","-27.488708","34.155273"
"118810.0","1533402567041","253471161995787","-91.27655","-26.593018","35.256958"
"118831.0","1533402567060","253471182137389","-92.14325","-26.220703","34.8938"
"118851.0","1533402567080","253471202278990","-92.25159","-26.54419","34.999084"
"118871.0","1533402567100","253471222420592","-92.19971","-27.069092","34.950256"
"118891.0","1533402567118","253471242562193","-91.63513","-26.72882","34.39789"
"118911.0","1533402567138","253471262703795","-91.82892","-27.697754","34.713745"
"118931.0","1533402567159","253471282845396","-91.74194","-28.466797","35.487366"
"118951.0","1533402567177","253471302986998","-91.127014","-27.236938","35.88562"
"118972.0","1533402567201","253471323128600","-91.278076","-27.841187","35.59265"
"118992.0","1533402567220","253471343270201","-91.54358","-28.359985","34.848022"
"119012.0","1533402567241","253471363411803","-91.63513","-28.083801","34.39789"
"119032.0","1533402567258","253471383553404","-92.23938","-27.48108","35.15625"
"119052.0","1533402567277","253471403695006","-92.996216","-27.075195","35.025024"
"119072.0","1533402567296","253471423836607","-93.15796","-27.236938","34.233093"
"119092.0","1533402567317","253471443978209","-92.28363","-27.723694","34.70764"
"119113.0","1533402567336","253471464119811","-91.734314","-26.403809","35.34851"
"119133.0","1533402567356","253471484261412","-91.804504","-25.205994","35.554504"
"119153.0","1533402567375","253471504403014","-91.804504","-26.286316","35.13336"
"119173.0","1533402567395","253471524544615","-91.5863","-26.24054","34.6817"
"119193.0","1533402567415","253471544686217","-91.46576","-25.881958","34.56421"
"119213.0","1533402567436","253471564827818","-92.178345","-26.119995","35.723877"
"119233.0","1533402567457","253471584969420","-91.76178","-26.461792","34.809875"
"119254.0","1533402567477","253471605111021","-91.46576","-26.559448","34.233093"
"119274.0","1533402567501","253471625252623","-91.078186","-26.171875","35.118103"
"119294.0","1533402567513","253471645394225","-91.482544","-26.313782","35.646057"
"119314.0","1533402567532","253471665535826","-91.63513","-26.390076","35.720825"
"119334.0","1533402567553","253471685677428","-92.33856","-27.375793","35.858154"
"119354.0","1533402567573","253471705819029","-91.63208","-27.293396","35.055542"
"119374.0","1533402567592","253471725960631","-91.46576","-27.236938","34.8938"
"119394.0","1533402567612","253471746102232","-92.22412","-26.480103","35.33783"
"119415.0","1533402567634","253471766243834","-92.76886","-26.84784","35.2417"
"119435.0","1533402567651","253471786385436","-92.819214","-26.898193","35.224915"
"119455.0","1533402567671","253471806527037","-92.00897","-26.086426","35.70099"
"119475.0","1533402567691","253471826668639","-92.46216","-25.564575","34.925842"
"119495.0","1533402567730","253471846810240","-92.48047","-25.549316","34.8938"
"119515.0","1533402567750","253471866951842","-91.67023","-27.749634","34.088135"
"119535.0","1533402567770","253471887093443","-93.15796","-27.914429","34.8938"
"119556.0","1533402567791","253471907235045","-93.03436","-27.790833","34.796143"
"119576.0","1533402567811","253471927376646","-91.355896","-26.05133","33.494568"
"119596.0","1533402567829","253471947518248","-91.97388","-26.05133","34.39789"
"119616.0","1533402567851","253471967659850","-91.8869","-26.095581","34.39789"
"119636.0","1533402567869","253471987801451","-91.32233","-26.264954","34.669495"
"119656.0","1533402567889","253472007943053","-91.46576","-25.544739","36.21521"
"119676.0","1533402567907","253472028084654","-91.69769","-26.106262","35.92682"
"119697.0","1533402567929","253472048226256","-92.29126","-27.919006","34.9411"
"119717.0","1533402567946","253472068367857","-90.95764","-26.05133","35.720825"
"119737.0","1533402567968","253472088509459","-91.397095","-26.49231","35.635376"
"119757.0","1533402567986","253472108651061","-92.37213","-27.279663","35.572815"
"119777.0","1533402568006","253472128792662","-91.63513","-26.05133","36.050415"
"119797.0","1533402568025","253472148934264","-91.79993","-25.997925","35.998535"
"119817.0","1533402568045","253472169075865","-92.02881","-26.57013","35.88562"
"119838.0","1533402568065","253472189217467","-91.804504","-27.914429","35.88562"
"119858.0","1533402568086","253472209359068","-92.13257","-27.58789","36.33423"
"119878.0","1533402568105","253472229500670","-92.718506","-26.864624","36.445618"
"119898.0","1533402568124","253472249642271","-92.819214","-26.559448","35.554504"
"119918.0","1533402568144","253472269783873","-93.04962","-26.637268","34.736633"
"119938.0","1533402568164","253472289925475","-92.77954","-27.122498","34.121704"
"119958.0","1533402568183","253472310067076","-92.14325","-27.575684","34.56421"
"119979.0","1533402568203","253472330208678","-92.23175","-26.791382","34.64966"
"119999.0","1533402568223","253472350350279","-92.13562","-26.408386","34.902954"
"120019.0","1533402568243","253472370491881","-91.97388","-26.72882","35.058594"
"120039.0","1533402568262","253472390633482","-93.247986","-27.415466","34.96399"
"120059.0","1533402568282","253472410775084","-94.374084","-27.716064","35.86731"
"120079.0","1533402568302","253472430916686","-94.51294","-27.575684","36.546326"
"120099.0","1533402568321","253472451058287","-94.078064","-26.487732","36.546326"
"120120.0","1533402568353","253472471199889","-93.94684","-27.316284","34.93347"
"120140.0","1533402568361","253472491341490","-94.00482","-28.083801","34.0683"
"120160.0","1533402568381","253472511483092","-93.04962","-27.366638","35.002136"
"120180.0","1533402568408","253472531624693","-93.496704","-26.222229","34.56421"
"120200.0","1533402568424","253472551766295","-93.83545","-25.881958","34.233093"
"120220.0","1533402568444","253472571907896","-93.3136","-26.14441","34.742737"
"120240.0","1533402568462","253472592049498","-92.76428","-26.089478","35.53772"
"120261.0","1533402568481","253472612191100","-92.64984","-26.05133","35.720825"
"120281.0","1533402568500","253472632332701","-93.21594","-26.617432","34.8938"
"120301.0","1533402568519","253472652474303","-93.61267","-25.87738","36.395264"
"120321.0","1533402568538","253472672615904","-93.66608","-25.714111","36.71112"
"120341.0","1533402568558","253472692757506","-93.97125","-27.842712","35.82306"
"120361.0","1533402568578","253472712899107","-93.08777","-27.166748","35.720825"
"120381.0","1533402568605","253472733040709","-92.98859","-27.067566","35.720825"
"120402.0","1533402568617","253472753182311","-92.34009","-27.394104","36.038208"
"120422.0","1533402568637","253472773323912","-93.12897","-27.243042","35.253906"
"120442.0","1533402568677","253472793465514","-93.16406","-27.238464","35.221863"
"120462.0","1533402568696","253472813607115","-94.28711","-27.410889","34.44519"
"120482.0","1533402568716","253472833748717","-92.14325","-27.575684","36.21521"
"120502.0","1533402568738","253472853890318","-92.22412","-27.58789","36.091614"
"120522.0","1533402568756","253472874031920","-93.17932","-27.716064","34.339905"
"120543.0","1533402568776","253472894173521","-91.63513","-27.406311","33.737183"
"120563.0","1533402568795","253472914315123","-91.74652","-27.519226","33.76007"
"120583.0","1533402568815","253472934456725","-92.63458","-27.998352","34.002686"
"120603.0","1533402568837","253472954598326","-93.496704","-26.559448","34.56421"
"120623.0","1533402568854","253472974739928","-93.46466","-26.527405","34.532166"
"120643.0","1533402568874","253472994881529","-93.47229","-26.463318","34.469604"
"120663.0","1533402568892","253473015023131","-94.00482","-26.72882","34.729004"
"120684.0","1533402568913","253473035164732","-93.740845","-26.641846","34.558105"
"120704.0","1533402568935","253473055306334","-93.50433","-26.811218","34.114075"
"120724.0","1533402568953","253473075447936","-94.851685","-27.914429","34.233093"
"120744.0","1533402568973","253473095589537","-94.358826","-27.20337","34.501648"
"120764.0","1533402568993","253473115731139","-92.98401","-26.51825","34.724426"
"120784.0","1533402569012","253473135872740","-92.31262","-28.083801","34.0683"
"120804.0","1533402569032","253473156014342","-93.099976","-27.560425","34.324646"
"120825.0","1533402569052","253473176155943","-93.392944","-26.187134","34.596252"
"120845.0","1533402569071","253473196297545","-91.97388","-25.375366","34.39789"
"120865.0","1533402569091","253473216439146","-92.66205","-26.063538","34.622192"
"120885.0","1533402569113","253473236580748","-93.02673","-26.898193","34.8938"
"120905.0","1533402569129","253473256722350","-92.48047","-26.898193","34.8938"
"120925.0","1533402569151","253473276863951","-91.87164","-26.463318","35.150146"
"120945.0","1533402569175","253473297005553","-91.56494","-25.785828","34.60846"
"120966.0","1533402569190","253473317147154","-91.804504","-25.544739","33.901978"
"120986.0","1533402569209","253473337288756","-91.511536","-25.64392","34.57184"
"121006.0","1533402569229","253473357430357","-91.79535","-26.609802","34.768677"
"121026.0","1533402569249","253473377571959","-92.14325","-27.236938","34.56421"
"121046.0","1533402569268","253473397713561","-92.14325","-26.802063","35.414124"
"121066.0","1533402569289","253473417855162","-92.58423","-27.664185","35.67047"
"121086.0","1533402569320","253473437996764","-92.819214","-28.253174","35.554504"
"121107.0","1533402569336","253473458138365","-92.58118","-27.53601","34.622192"
"121127.0","1533402569349","253473478279967","-92.72308","-26.512146","34.942627"
"121147.0","1533402569366","253473498421568","-92.819214","-26.220703","35.224915"
"121167.0","1533402569387","253473518563170","-92.037964","-26.74408","35.98938"
"121187.0","1533402569407","253473538704771","-92.46216","-25.979614","35.57434"
"121207.0","1533402569426","253473558846373","-92.64984","-25.714111","35.38971"
"121227.0","1533402569446","253473578987975","-92.50946","-26.138306","34.976196"
"121248.0","1533402569467","253473599129576","-93.05115","-27.360535","34.339905"
"121268.0","1533402569485","253473619271178","-93.15796","-27.575684","34.233093"
"121288.0","1533402569505","253473639412779","-92.85431","-26.359558","35.717773"
"121308.0","1533402569525","253473659554381","-92.51404","-27.139282","34.394836"
"121328.0","1533402569544","253473679695982","-92.48047","-27.236938","34.233093"
"121348.0","1533402569574","253473699837584","-93.78662","-27.563477","35.188293"
"121368.0","1533402569601","253473719979186","-93.34564","-26.10321","35.38513"
"121389.0","1533402569625","253473740120787","-93.31818","-26.054382","35.386658"
"121409.0","1533402569645","253473760262389","-91.682434","-26.419067","34.729004"
"121429.0","1533402569678","253473780403990","-93.32733","-27.406311","34.729004"
"121449.0","1533402569683","253473800545592","-93.281555","-27.313232","34.683228"
"121469.0","1533402569706","253473820687193","-92.6651","-26.06659","34.143066"
"121489.0","1533402569724","253473840828795","-92.819214","-26.220703","34.8938"
"121509.0","1533402569742","253473860970396","-92.79785","-26.19934","34.69391"
"121530.0","1533402569768","253473881111998","-92.54761","-26.104736","33.56018"
"121550.0","1533402569783","253473901253600","-91.97388","-26.390076","34.39789"
"121570.0","1533402569803","253473921395201","-91.97388","-26.123047","34.4635"
"121590.0","1533402569840","253473941536803","-92.12036","-25.256348","35.014343"
"121610.0","1533402569843","253473961678404","-92.64984","-26.05133","36.050415"
"121630.0","1533402569860","253473981820006","-92.78412","-26.364136","36.00769"
"121650.0","1533402569884","253474001961607","-92.970276","-27.049255","35.609436"
"121670.0","1533402569899","253474022103209","-92.48047","-26.559448","34.8938"
"121691.0","1533402569919","253474042244811","-92.42706","-26.835632","34.94873"
"121711.0","1533402569940","253474062386412","-92.02423","-27.349854","35.003662"
"121731.0","1533402569960","253474082528014","-91.46576","-27.236938","34.8938"
"121751.0","1533402569994","253474102669615","-91.796875","-26.512146","34.829712"
"121771.0","1533402569998","253474122811217","-91.76636","-25.650024","34.729004"
"121791.0","1533402570017","253474142952818","-90.95764","-26.05133","34.729004"
"121811.0","1533402570038","253474163094420","-91.42151","-26.20697","34.880066"
"121832.0","1533402570057","253474183236021","-91.34064","-25.917053","35.368347"
"121852.0","1533402570077","253474203377623","-90.6189","-25.375366","35.720825"
"121872.0","1533402570096","253474223519225","-91.58478","-24.937439","35.8078"
"121892.0","1533402570116","253474243660826","-92.12341","-25.605774","35.710144"
"121912.0","1533402570136","253474263802428","-91.804504","-26.559448","35.554504"
"121932.0","1533402570156","253474283944029","-92.49573","-26.856995","35.073853"
"121952.0","1533402570176","253474304085631","-92.68799","-26.365662","34.631348"
"121973.0","1533402570195","253474324227232","-92.48047","-25.881958","34.56421"
"121993.0","1533402570215","253474344368834","-93.577576","-26.101685","35.63385"
"122013.0","1533402570236","253474364510436","-92.61932","-26.443481","35.565186"
"122033.0","1533402570254","253474384652037","-91.804504","-26.559448","35.224915"
"122053.0","1533402570275","253474404793639","-92.526245","-26.800537","36.39984"
"122073.0","1533402570295","253474424935240","-94.281006","-26.168823","34.739685"
"122093.0","1533402570317","253474445076842","-94.851685","-25.881958","33.901978"
"122114.0","1533402570336","253474465218443","-93.670654","-26.539612","34.544373"
"122134.0","1533402570358","253474485360045","-92.40112","-26.597595","33.306885"
"122154.0","1533402570373","253474505501646","-92.14325","-26.559448","32.911682"
"122174.0","1533402570393","253474525643248","-92.7124","-26.275635","33.744812"
"122194.0","1533402570415","253474545784850","-92.819214","-25.935364","34.4635"
"122214.0","1533402570435","253474565926451","-92.819214","-25.881958","34.56421"
"122234.0","1533402570454","253474586068053","-92.819214","-26.190186","35.16388"
"122255.0","1533402570474","253474606209654","-93.437195","-25.605774","33.721924"
"122275.0","1533402570495","253474626366546","-93.496704","-25.544739","33.572388"
"122295.0","1533402570510","253474646508147","-92.18445","-25.872803","36.138916"
"122315.0","1533402570530","253474666649749","-91.815186","-27.200317","34.288025"
"122335.0","1533402570570","253474686791351","-91.81213","-27.218628","34.248352"
"122355.0","1533402570590","253474706932952","-92.34772","-25.749207","35.37903"
"122375.0","1533402570609","253474727074554","-93.32733","-26.72882","35.058594"
"122396.0","1533402570630","253474747216155","-93.170166","-26.72882","35.084534"
"122416.0","1533402570649","253474767357757","-91.47797","-26.811218","35.406494"
"122436.0","1533402570675","253474787499358","-93.15796","-27.575684","35.554504"
"122456.0","1533402570691","253474807640960","-92.99011","-27.407837","35.391235"
"122476.0","1533402570708","253474827782561","-92.00134","-26.254272","34.318542"
"122496.0","1533402570728","253474847924163","-92.14325","-25.544739","33.901978"
"122516.0","1533402570747","253474868065765","-92.03949","-25.92926","33.937073"
"122537.0","1533402570768","253474888207366","-91.74957","-26.84021","34.327698"
"122557.0","1533402570788","253474908348968","-92.14325","-24.867249","35.224915"
"122577.0","1533402570808","253474928490569","-92.09747","-25.097656","35.627747"
"122597.0","1533402570828","253474948632171","-92.12036","-25.860596","36.18927"
"122617.0","1533402570851","253474968773772","-92.48047","-26.220703","34.8938"
"122637.0","1533402570866","253474988915374","-92.02728","-26.107788","35.005188"
"122657.0","1533402570888","253475009056976","-91.6626","-25.585938","34.81903"
"122678.0","1533402570908","253475029198577","-92.64984","-25.036621","34.0683"
"122698.0","1533402570924","253475049340179","-92.37976","-25.715637","34.466553"
"122718.0","1533402570944","253475069481780","-92.32483","-26.379395","35.128784"
"122738.0","1533402570964","253475089623382","-92.819214","-25.881958","35.224915"
"122758.0","1533402570984","253475109764983","-92.977905","-26.197815","34.61151"
"122778.0","1533402571004","253475129906585","-92.91687","-26.31836","33.824158"
"122798.0","1533402571023","253475150048186","-92.64984","-26.05133","33.737183"
"122819.0","1533402571043","253475170189788","-92.64984","-26.77002","34.788513"
"122839.0","1533402571063","253475190331390","-92.64984","-26.309204","34.292603"
"122859.0","1533402571083","253475210472991","-92.64984","-25.375366","33.076477"
"122879.0","1533402571106","253475230614593","-92.64984","-26.176453","33.66394"
"122899.0","1533402571122","253475250756194","-91.93878","-26.831055","34.565735"
"122919.0","1533402571141","253475270897796","-91.46576","-26.898193","34.8938"
"122939.0","1533402571166","253475291039397","-92.24396","-27.23236","34.568787"
"122960.0","1533402571183","253475311180999","-92.31415","-26.844788","34.94873"
"122980.0","1533402571202","253475331322601","-92.14325","-26.559448","35.224915"
"123000.0","1533402571222","253475351464202","-91.41235","-26.072693","34.51233"
"123020.0","1533402571242","253475371605804","-91.4978","-26.252747","34.114075"
"123040.0","1533402571271","253475391747405","-91.63513","-26.390076","34.0683"
"123060.0","1533402571294","253475411889007","-90.04059","-25.860596","34.846497"
"123080.0","1533402571304","253475432030608","-90.13977","-26.516724","34.536743"
"123101.0","1533402571319","253475452172210","-90.28015","-26.72882","34.39789"
"123121.0","1533402571339","253475472313811","-90.711975","-25.724792","35.099792"
"123141.0","1533402571360","253475492455413","-90.93323","-26.556396","35.931396"
"123161.0","1533402571378","253475512597015","-90.95764","-26.72882","36.050415"
"123181.0","1533402571398","253475532738616","-91.267395","-24.569702","36.050415"
"123201.0","1533402571418","253475552880218","-93.003845","-26.376343","34.38568"
"123221.0","1533402571437","253475573021819","-93.15796","-26.559448","34.233093"
"123242.0","1533402571458","253475593163421","-91.83807","-25.570679","35.2005"
"123262.0","1533402571477","253475613305022","-91.804504","-25.544739","35.871887"
"123282.0","1533402571516","253475633446624","-91.7984","-25.558472","35.86731"
"123302.0","1533402571536","253475653588226","-91.47949","-26.19629","34.931946"
"123322.0","1533402571555","253475673729827","-91.804504","-25.544739","35.88562"
"123342.0","1533402571580","253475693871429","-91.90216","-25.587463","35.765076"
"123362.0","1533402571597","253475714013030","-92.9718","-25.933838","34.713745"
"123383.0","1533402571615","253475734154632","-92.819214","-24.867249","37.538147"
"123403.0","1533402571640","253475754296233","-92.74597","-24.893188","37.17804"
"123423.0","1533402571655","253475774437835","-92.56287","-25.231934","35.08606"
"123443.0","1533402571676","253475794579436","-93.83545","-26.220703","35.224915"
"123463.0","1533402571701","253475814721038","-93.83545","-25.938416","35.36377"
"123483.0","1533402571718","253475834862640","-93.26172","-25.518799","35.849"
"123503.0","1533402571736","253475855004241","-91.29639","-27.745056","35.720825"
"123524.0","1533402571755","253475875145843","-91.804504","-27.146912","35.406494"
"123544.0","1533402571774","253475895287444","-93.0603","-25.447083","34.75647"
"123564.0","1533402571800","253475915429046","-92.819214","-25.205994","35.224915"
"123584.0","1533402571813","253475935570647","-92.47894","-25.43335","35.11505"
"123604.0","1533402571832","253475955712249","-91.68701","-25.645447","35.591125"
"123624.0","1533402571851","253475975853851","-91.46576","-25.205994","36.87744"
"123644.0","1533402571871","253475995995452","-91.737366","-25.205994","35.954285"
"123665.0","1533402571892","253476016137054","-92.004395","-26.325989","34.701538"
"123685.0","1533402571910","253476036278655","-91.804504","-27.914429","34.8938"
"123705.0","1533402571930","253476056420257","-91.804504","-27.442932","35.047913"
"123725.0","1533402571951","253476076561858","-91.804504","-26.576233","34.910583"
"123745.0","1533402571970","253476096703460","-91.804504","-26.220703","34.56421"
"123765.0","1533402571989","253476116845061","-92.34161","-25.865173","34.739685"
"123785.0","1533402572010","253476136986663","-92.3645","-25.819397","34.983826"
"123806.0","1533402572029","253476157128265","-91.97388","-26.05133","35.058594"
"123826.0","1533402572049","253476177269866","-90.96985","-26.454163","34.86328"
"123846.0","1533402572070","253476197411468","-92.422485","-26.423645","35.028076"
"123866.0","1533402572089","253476217553069","-93.83545","-26.220703","35.224915"
"123886.0","1533402572107","253476237694671","-92.726135","-25.99945","34.791565"
"123906.0","1533402572128","253476257836272","-92.48047","-25.320435","35.11505"
"123926.0","1533402572151","253476277977874","-92.64984","-25.036621","35.38971"
"123947.0","1533402572169","253476298119476","-92.28516","-25.160217","35.032654"
"123967.0","1533402572189","253476318261077","-91.156006","-25.94757","34.654236"
"123987.0","1533402572208","253476338402679","-90.78827","-26.220703","34.56421"
"124007.0","1533402572229","253476358544280","-91.986084","-26.087952","34.95331"
"124027.0","1533402572247","253476378685882","-91.23993","-26.05133","34.275818"
"124047.0","1533402572266","253476398827483","-90.95764","-26.05133","34.0683"
"124067.0","1533402572286","253476418969085","-91.67786","-25.907898","34.770203"
"124088.0","1533402572306","253476439110686","-91.51611","-25.881958","33.769226"
"124108.0","1533402572325","253476459252288","-91.46576","-25.881958","33.572388"
"124128.0","1533402572347","253476479393890","-91.46576","-25.265503","34.176636"
"124148.0","1533402572365","253476499535491","-90.84625","-25.205994","34.838867"
"124168.0","1533402572384","253476519677093","-90.78827","-25.205994","34.8938"
"124188.0","1533402572403","253476539818694","-91.78162","-25.205994","35.862732"
"124208.0","1533402572424","253476559960296","-90.80963","-25.869751","34.913635"
"124228.0","1533402572463","253476580101897","-90.782166","-25.85144","34.90143"
"124249.0","1533402572483","253476600243499","-90.48309","-24.264526","35.206604"
"124269.0","1533402572502","253476620385101","-91.29639","-26.05133","34.729004"
"124289.0","1533402572522","253476640526702","-91.49475","-25.996399","34.701538"
"124309.0","1533402572543","253476660668304","-93.56384","-25.410461","34.53369"
"124329.0","1533402572564","253476680809905","-92.64984","-25.714111","35.720825"
"124349.0","1533402572581","253476700951507","-92.62543","-25.740051","35.794067"
"124369.0","1533402572602","253476721093108","-92.453","-26.07727","36.026"
"124390.0","1533402572622","253476741234710","-92.31262","-27.067566","35.058594"
"124410.0","1533402572642","253476761376311","-92.20581","-26.890564","35.025024"
"124430.0","1533402572664","253476781517913","-91.95862","-26.220703","34.970093"
"124450.0","1533402572683","253476801659515","-92.48047","-26.220703","35.224915"
"124470.0","1533402572704","253476821801116","-92.48047","-26.593018","35.134888"
"124490.0","1533402572720","253476841942718","-92.57965","-26.889038","34.799194"
"124510.0","1533402572740","253476862084319","-92.819214","-25.205994","34.56421"
"124531.0","1533402572759","253476882225921","-92.8772","-25.378418","35.069275"
"124551.0","1533402572778","253476902367522","-92.211914","-25.894165","36.45935"
"124571.0","1533402572798","253476922509124","-90.78827","-26.220703","37.20703"
"124591.0","1533402572818","253476942650726","-90.99426","-25.608826","36.210632"
"124611.0","1533402572838","253476962792327","-91.65039","-25.05188","35.073853"
"124631.0","1533402572857","253476982933929","-92.14325","-25.544739","35.554504"
"124651.0","1533402572877","253477003075530","-92.14325","-25.544739","36.01837"
"124672.0","1533402572897","253477023217132","-92.71088","-25.463867","35.835266"
"124692.0","1533402572917","253477043358733","-93.32733","-25.375366","35.058594"
"124712.0","1533402572943","253477063500335","-92.69867","-25.465393","34.97162"
"124732.0","1533402572960","253477083641936","-92.970276","-25.453186","34.625244"
"124752.0","1533402572978","253477103783538","-93.66608","-25.375366","34.39789"
"124772.0","1533402573001","253477123925140","-91.952515","-25.073242","35.28595"
"124792.0","1533402573015","253477144066741","-91.815186","-24.66278","35.284424"
"124813.0","1533402573035","253477164208343","-92.48047","-24.528503","34.8938"
"124833.0","1533402573054","253477184349944","-92.25922","-26.315308","35.113525"
"124853.0","1533402573075","253477204491546","-91.46423","-26.785278","35.224915"
"124873.0","1533402573095","253477224633147","-91.127014","-26.559448","35.224915"
"124893.0","1533402573115","253477244774749","-91.127014","-25.8255","34.747314"
"124913.0","1533402573134","253477264916351","-91.62445","-26.289368","35.04944"
"124933.0","1533402573157","253477285057952","-91.804504","-26.559448","35.224915"
"124954.0","1533402573174","253477305199554","-90.737915","-25.227356","34.965515"
"124974.0","1533402573195","253477325341155","-91.12396","-25.808716","33.97522"
"124994.0","1533402573212","253477345482757","-91.29639","-26.05133","33.737183"
"125014.0","1533402573232","253477365624358","-92.30652","-25.619507","34.443665"
"125034.0","1533402573252","253477385765960","-90.885925","-25.109863","34.140015"
"125054.0","1533402573271","253477405907561","-90.6189","-25.036621","34.0683"
"125074.0","1533402573291","253477426049163","-90.774536","-24.261475","35.43091"
"125095.0","1533402573311","253477446190765","-91.256714","-26.52893","36.621094"
"125115.0","1533402573333","253477466332366","-91.29639","-26.72882","36.71112"
"125135.0","1533402573351","253477486473968","-90.46631","-24.902344","33.955383"
"125155.0","1533402573371","253477506615569","-89.95056","-25.700378","33.740234"
"125175.0","1533402573419","253477526757171","-89.97803","-25.726318","33.76465"
"125195.0","1533402573441","253477546898772","-91.4444","-26.228333","34.872437"
"125215.0","1533402573450","253477567040374","-90.95764","-26.390076","34.39789"
"125236.0","1533402573469","253477587181976","-90.841675","-26.390076","34.370422"
"125256.0","1533402573490","253477607323577","-89.72931","-26.228333","34.1568"
"125276.0","1533402573508","253477627465179","-90.78827","-24.867249","34.8938"
"125296.0","1533402573528","253477647606780","-90.4892","-25.01831","34.8938"
"125316.0","1533402573550","253477667748382","-89.18457","-26.19629","34.866333"
"125336.0","1533402573568","253477687889983","-91.29639","-27.745056","34.729004"
"125356.0","1533402573589","253477708031585","-91.51611","-27.236938","34.942627"
"125377.0","1533402573608","253477728173186","-91.804504","-25.33722","35.606384"
"125397.0","1533402573632","253477748314788","-90.11078","-25.205994","35.224915"
"125417.0","1533402573652","253477768456390","-90.20538","-25.300598","35.317993"
"125437.0","1533402573666","253477788597991","-90.449524","-25.544739","35.554504"
"125457.0","1533402573686","253477808739593","-90.449524","-25.544739","35.554504"
"125477.0","1533402573706","253477828881194","-91.08734","-25.024414","35.38513"
