"timestamp","sys_time","abs_timestamp","raw_x_acc","raw_y_acc","raw_z_acc"
"39317.0","1533402487205","253391340831163","0.111328125","-7.618149","6.6133575"
"39322.0","1533402487210","253391345866563","0.07675171","-7.9873505","6.756714"
"39327.0","1533402487214","253391350901964","0.17658997","-7.6898956","6.6764984"
"39332.0","1533402487219","253391355937364","-0.15026855","-7.8720856","6.775955"
"39337.0","1533402487224","253391360972764","0.09971619","-7.7099915","6.7443695"
"39342.0","1533402487229","253391366008165","0.04815674","-7.792267","6.6634064"
"39347.0","1533402487234","253391371043565","0.19770813","-7.9258423","6.711609"
"39352.0","1533402487239","253391376078966","0.3032074","-7.678787","6.4938354"
"39357.0","1533402487244","253391381114366","-0.04043579","-7.7643433","6.5751038"
"39362.0","1533402487249","253391386149766","0.022750854","-7.9086","6.8105774"
"39367.0","1533402487254","253391391185167","0.2414856","-7.753662","6.638138"
"39372.0","1533402487259","253391396220567","-0.13348389","-7.653366","6.586319"
"39377.0","1533402487274","253391401255968","0.095718384","-7.645447","6.5812683"
"39382.0","1533402487296","253391406291368","0.21986389","-7.7131653","6.626419"
"39387.0","1533402487301","253391411326768","0.0050354004","-7.936142","6.72641"
"39392.0","1533402487305","253391416362169","0.3266449","-7.698242","6.720764"
"39397.0","1533402487306","253391421397569","0.20780945","-7.8263397","6.557663"
"39402.0","1533402487309","253391426432970","-0.015090942","-7.5261536","6.47023"
"39407.0","1533402487311","253391431468370","0.16445923","-7.5507507","6.556671"
"39412.0","1533402487314","253391436503770","0.3310852","-7.8538055","6.6631775"
"39417.0","1533402487315","253391441539171","0.31219482","-7.48555","6.4254913"
"39422.0","1533402487317","253391446574571","0.3092804","-7.81131","6.3887177"
"39427.0","1533402487322","253391451609971","0.19532776","-7.774948","6.5031586"
"39432.0","1533402487354","253391456645372","0.25100708","-7.5871124","6.4976807"
"39437.0","1533402487355","253391461680772","0.20602417","-7.645172","6.5736084"
"39442.0","1533402487356","253391466716173","0.3478241","-7.490387","6.268753"
"39447.0","1533402487357","253391471751573","0.10922241","-7.5601654","6.3670654"
"39452.0","1533402487359","253391476786973","0.2053833","-7.615799","6.5159454"
"39458.0","1533402487360","253391481822374","0.38208008","-7.5555267","6.5336"
"39463.0","1533402487360","253391486857774","0.30934143","-7.5337067","6.557846"
"39468.0","1533402487361","253391491893175","0.35362244","-7.490326","6.3564606"
"39473.0","1533402487363","253391496928575","0.41929626","-7.519623","6.259033"
"39478.0","1533402487368","253391501963975","0.18188477","-7.564331","6.4705505"
"39483.0","1533402487373","253391506999376","0.33370972","-7.530258","6.4701233"
"39488.0","1533402487378","253391512034776","0.3053894","-7.615967","6.3723907"
"39493.0","1533402487382","253391517070177","0.21754456","-7.5490875","6.2627716"
"39498.0","1533402487387","253391522105577","0.30155945","-7.6084595","6.3308563"
"39503.0","1533402487393","253391527140977","0.3959961","-7.7060547","6.4372864"
"39508.0","1533402487398","253391532176378","0.30197144","-7.5775146","6.426285"
"39513.0","1533402487421","253391537211778","0.31474304","-7.5448456","6.343933"
"39518.0","1533402487423","253391542247179","0.34384155","-7.543747","6.2972107"
"39523.0","1533402487423","253391547282579","0.26663208","-7.4099274","6.2753143"
"39528.0","1533402487424","253391552317979","0.3575287","-7.478653","6.474228"
"39533.0","1533402487425","253391557353380","0.35710144","-7.494995","6.4540863"
"39538.0","1533402487427","253391562388780","0.15782166","-7.346283","6.2248993"
"39543.0","1533402487433","253391567424180","0.21635437","-7.567688","6.252472"
"39548.0","1533402487439","253391572459581","0.4031372","-7.5355225","6.3666077"
"39553.0","1533402487442","253391577494981","0.23965454","-7.5293427","6.520981"
"39558.0","1533402487449","253391582530382","0.26023865","-7.570389","6.476593"
"39563.0","1533402487454","253391587565782","0.3396759","-7.539856","6.277664"
"39568.0","1533402487458","253391592601182","0.17518616","-7.5367737","6.23114"
"39573.0","1533402487482","253391597636583","0.24732971","-7.595413","6.3754272"
"39578.0","1533402487483","253391602671983","0.1491394","-7.694992","6.6211395"
"39583.0","1533402487484","253391607707384","0.05581665","-7.5050507","6.367386"
"39588.0","1533402487484","253391612742784","0.17002869","-7.763565","6.4861145"
"39593.0","1533402487486","253391617778184","0.40078735","-7.582199","6.434555"
"39599.0","1533402487487","253391622813585","0.09588623","-7.5183563","6.4558105"
"39604.0","1533402487493","253391627848985","0.13595581","-7.5736237","6.597397"
"39609.0","1533402487498","253391632884386","0.22122192","-7.676407","6.423065"
"39614.0","1533402487503","253391637919786","-0.042419434","-7.585663","6.557953"
"39619.0","1533402487508","253391642955186","0.16960144","-7.770111","6.630188"
"39624.0","1533402487512","253391647990587","0.36306763","-7.705261","6.552994"
"39629.0","1533402487517","253391653025987","0.07247925","-7.5822754","6.4842224"
"39634.0","1533402487545","253391658061387","0.19190979","-7.7851257","6.57045"
"39639.0","1533402487546","253391663096788","0.32092285","-7.9363403","6.676468"
"39644.0","1533402487547","253391668132188","0.019042969","-7.5955505","6.6072693"
"39649.0","1533402487548","253391673167589","0.07321167","-7.703888","6.55986"
"39654.0","1533402487550","253391678202989","0.31607056","-7.7559967","6.5282745"
"39659.0","1533402487551","253391683238389","0.18778992","-7.8410187","6.5884094"
"39664.0","1533402487558","253391688273790","0.29618835","-7.846451","6.706848"
"39669.0","1533402487561","253391693309190","0.23954773","-7.8208313","6.607361"
"39674.0","1533402487566","253391698344591","0.1298523","-7.7019196","6.6650085"
"39679.0","1533402487571","253391703379991","0.088775635","-7.6965027","6.554718"
"39684.0","1533402487576","253391708415391","0.235672","-7.9147644","6.7319336"
"39689.0","1533402487580","253391713450792","0.2911682","-7.759186","6.612015"
"39694.0","1533402487585","253391718486192","0.08816528","-7.699524","6.5787354"
"39699.0","1533402487589","253391723521593","0.24357605","-7.754532","6.5665894"
"39704.0","1533402487622","253391728556993","0.1381836","-7.7161407","6.620941"
"39709.0","1533402487625","253391733592393","0.20671082","-7.7380066","6.6953278"
"39714.0","1533402487626","253391738627794","0.26315308","-7.7946167","6.680084"
"39719.0","1533402487629","253391743663194","0.2746277","-7.647934","6.404129"
"39724.0","1533402487630","253391748698595","0.07194519","-7.824188","6.5328674"
"39729.0","1533402487632","253391753733995","0.3028412","-7.81604","6.5819244"
"39734.0","1533402487633","253391758769395","0.21768188","-7.6401215","6.5788727"
"39739.0","1533402487636","253391763804796","0.03656006","-7.643753","6.567795"
"39745.0","1533402487637","253391768840196","0.2855072","-7.6443024","6.5290833"
"39750.0","1533402487639","253391773875596","0.22485352","-7.6890106","6.429428"
"39755.0","1533402487644","253391778910997","0.1910553","-7.76033","6.436325"
"39760.0","1533402487690","253391783946397","0.29385376","-7.704941","6.44104"
"39765.0","1533402487691","253391788981798","0.1436615","-7.6749268","6.540863"
"39770.0","1533402487692","253391794017198","0.1817627","-7.5336914","6.507965"
"39775.0","1533402487694","253391799052598","0.3119049","-7.670227","6.4562225"
"39780.0","1533402487695","253391804087999","0.20507813","-7.6781616","6.424118"
"39785.0","1533402487699","253391809123399","0.16860962","-7.5902405","6.382553"
"39790.0","1533402487700","253391814158800","0.28901672","-7.6482544","6.4957123"
"39795.0","1533402487701","253391819194200","0.2759552","-7.5476074","6.4604645"
"39800.0","1533402487703","253391824229600","0.22302246","-7.5514526","6.4151306"
"39805.0","1533402487704","253391829265001","0.25299072","-7.6665497","6.4376984"
"39810.0","1533402487705","253391834300401","0.2501831","-7.629303","6.382263"
"39815.0","1533402487706","253391839335802","0.070892334","-7.623001","6.5427704"
"39820.0","1533402487749","253391844371202","0.24157715","-7.54364","6.4714966"
"39825.0","1533402487750","253391849406602","0.24307251","-7.519211","6.4595184"
"39830.0","1533402487777","253391854442003","0.12948608","-7.508484","6.4684143"
"39835.0","1533402487793","253391859477403","0.31974792","-7.7121735","6.4974976"
"39840.0","1533402487795","253391864512804","0.32777405","-7.450592","6.424103"
"39845.0","1533402487814","253391869548204","0.030853271","-7.534546","6.4454803"
"39850.0","1533402487815","253391874583604","0.33831787","-7.6090393","6.4894867"
"39855.0","1533402487816","253391879619005","0.10926819","-7.6732025","6.499222"
"39860.0","1533402487818","253391884654405","0.17198181","-7.482727","6.466278"
"39865.0","1533402487820","253391889689805","0.258255","-7.659561","6.5346375"
"39870.0","1533402487823","253391894725206","0.38087463","-7.5478516","6.3629303"
"39875.0","1533402487825","253391899760606","0.089767456","-7.6503296","6.684845"
"39880.0","1533402487827","253391904796007","0.35569763","-7.5628815","6.554245"
"39886.0","1533402487828","253391909831407","0.14735413","-7.6799164","6.552429"
"39891.0","1533402487829","253391914866807","-0.0716095","-7.4593964","6.528549"
"39896.0","1533402487830","253391919902208","0.13244629","-7.560959","6.430725"
"39901.0","1533402487831","253391924937608","0.41200256","-7.7020264","6.4349823"
"39906.0","1533402487834","253391929973009","0.072006226","-7.692795","6.590912"
"39911.0","1533402487835","253391935008409","0.20869446","-7.6242065","6.465164"
"39916.0","1533402487836","253391940043809","0.21775818","-7.6692963","6.4296722"
"39921.0","1533402487837","253391945079210","0.09010315","-7.6041565","6.444992"
"39926.0","1533402487838","253391950114610","0.19363403","-7.673218","6.455185"
"39931.0","1533402487839","253391955150011","0.23760986","-7.639496","6.5721893"
"39936.0","1533402487840","253391960185411","0.3152008","-7.5245667","6.4558105"
"39941.0","1533402487841","253391965220811","0.18540955","-7.6483307","6.3872833"
"39946.0","1533402487842","253391970256212","0.23416138","-7.7170258","6.4973145"
"39951.0","1533402487843","253391975291612","0.17042542","-7.6088104","6.533127"
"39956.0","1533402487846","253391980327012","0.19413757","-7.7036896","6.616577"
"39961.0","1533402487851","253391985362413","0.38807678","-7.5996094","6.410446"
"39966.0","1533402487856","253391990397813","0.14163208","-7.6820984","6.4651794"
"39971.0","1533402487861","253391995433214","0.27386475","-7.6762238","6.5034485"
"39976.0","1533402487867","253392000468614","0.24230957","-7.650955","6.524704"
"39981.0","1533402487875","253392005504014","0.21266174","-7.608078","6.52948"
"39986.0","1533402487877","253392010539415","0.27363586","-7.518509","6.4358063"
"39991.0","1533402487881","253392015574815","0.39186096","-7.6391907","6.4549255"
"39996.0","1533402487886","253392020610216","0.32452393","-7.7121277","6.4893494"
"40001.0","1533402487891","253392025645616","0.25125122","-7.7173157","6.522232"
"40006.0","1533402487895","253392030681016","0.34547424","-7.6765594","6.499115"
