"timestamp","sys_time","abs_timestamp","raw_x_gyro","raw_y_gyro","raw_z_gyro"
"15187.0","1533402463489","253367624085867","0.010147095","0.21263123","-0.16937256"
"15192.0","1533402463494","253367629121267","0.010147095","0.21334839","-0.17118835"
"15197.0","1533402463499","253367634156668","0.011520386","0.21369934","-0.16844177"
"15202.0","1533402463503","253367639192068","0.010803223","0.21295166","-0.1672821"
"15207.0","1533402463509","253367644227469","0.011688232","0.21263123","-0.16838074"
"15212.0","1533402463513","253367649262869","0.011474609","0.21263123","-0.16468811"
"15217.0","1533402463518","253367654298269","0.01121521","0.21180725","-0.16578674"
"15222.0","1533402463523","253367659333670","0.01121521","0.21156311","-0.16654968"
"15227.0","1533402463529","253367664369070","0.010406494","0.21156311","-0.16574097"
"15232.0","1533402463533","253367669404471","0.010147095","0.2124176","-0.1680603"
"15237.0","1533402463543","253367674439871","0.010147095","0.21083069","-0.16688538"
"15242.0","1533402463547","253367679475271","0.009216309","0.210495","-0.16470337"
"15247.0","1533402463549","253367684510672","0.010009766","0.21235657","-0.16534424"
"15252.0","1533402463553","253367689546072","0.013000488","0.20880127","-0.16642761"
"15257.0","1533402463559","253367694581473","0.011520386","0.21017456","-0.16471863"
"15262.0","1533402463564","253367699616873","0.013183594","0.210495","-0.16441345"
"15267.0","1533402463569","253367704652273","0.01335144","0.20845032","-0.16542053"
"15272.0","1533402463573","253367709687674","0.012313843","0.2124939","-0.16444397"
"15278.0","1533402463578","253367714723074","0.014389038","0.21368408","-0.16229248"
"15283.0","1533402463589","253367719758474","0.014419556","0.20625305","-0.16758728"
"15288.0","1533402463589","253367724793875","0.014419556","0.21130371","-0.16352844"
"15293.0","1533402463597","253367729829275","0.013198853","0.20718384","-0.16246033"
"15298.0","1533402463608","253367734864676","0.010406494","0.20533752","-0.16654968"
"15303.0","1533402463614","253367739900076","0.01449585","0.20843506","-0.16636658"
"15308.0","1533402463617","253367744935476","0.015579224","0.20899963","-0.16471863"
"15313.0","1533402463618","253367749970877","0.016555786","0.20561218","-0.16726685"
"15318.0","1533402463622","253367755006277","0.016693115","0.20948792","-0.16419983"
