"timestamp","system_time","lat","lon","speed","bearing","provider"
"1533402578000","1533402576840","43.00598116","-78.79249343","22.25","278.4","gps"
"1533402579000","1533402577839","43.00593896","-78.79275314","22.25","274.7","gps"
"1533402580000","1533402578836","43.00567747","-78.79300521","22.5","261.1","gps"
"1533402581000","1533402579835","43.00558541","-78.79325832","23.0","257.3","gps"
"1533402582000","1533402580835","43.00557496","-78.7934434","21.5","258.6","gps"
"1533402583000","1533402581835","43.00550215","-78.79372236","21.75","256.5","gps"
"1533402584000","1533402582834","43.00549455","-78.79393312","20.75","258.6","gps"
"1533402585000","1533402583835","43.00548703","-78.79410262","18.75","259.6","gps"
"1533402586000","1533402584836","43.0053667","-78.79439942","21.0","254.3","gps"
"1533402587000","1533402585836","43.00533826","-78.79472719","22.75","256.2","gps"
"1533402588000","1533402586840","43.00530744","-78.79503276","22.75","257.6","gps"
"1533402589000","1533402587848","43.00524784","-78.79534357","23.75","257.2","gps"
"1533402587931","1533402588694","42.991663","-78.7927759","0.0","0.0","network"
"1533402590000","1533402588835","43.00515659","-78.79553361","22.0","254.2","gps"
"1533402591000","1533402589835","43.00514098","-78.79574499","20.25","256.6","gps"
"1533402592000","1533402590842","43.0051653","-78.79582802","18.0","261.2","gps"
"1533402593000","1533402591838","43.00524255","-78.79607055","18.25","269.3","gps"
"1533402594000","1533402592835","43.0052426","-78.79627101","17.5","270.4","gps"
"1533402595000","1533402593834","43.00519265","-78.79644353","17.25","268.4","gps"
"1533402596000","1533402594835","43.00535348","-78.7967038","19.25","292.5","gps"
"1533402597000","1533402595835","43.00540114","-78.79690046","19.5","297.4","gps"
"1533402598000","1533402596838","43.00549966","-78.79712323","19.75","299.6","gps"
"1533402599000","1533402597835","43.00562606","-78.7972897","19.25","306.3","gps"
"1533402600000","1533402598835","43.00572328","-78.79748893","20.0","308.4","gps"
"1533402601000","1533402599837","43.00585606","-78.79763828","20.0","309.6","gps"
"1533402602000","1533402600838","43.00596459","-78.79781818","20.25","309.6","gps"
"1533402603000","1533402601835","43.00606916","-78.79795112","19.75","310.1","gps"
"1533402604000","1533402602834","43.00619575","-78.79813272","19.75","310.0","gps"
"1533402605000","1533402603835","43.00629668","-78.79831197","20.0","309.5","gps"
"1533402606000","1533402604840","43.00643345","-78.79853984","20.75","309.1","gps"
"1533402607000","1533402605837","43.00657633","-78.79879085","21.5","308.9","gps"
"1533402608000","1533402606834","43.00667619","-78.79894543","21.0","309.1","gps"
"1533402609000","1533402607838","43.00679595","-78.79913267","21.25","309.0","gps"
"1533402607931","1533402608715","43.0109532","-78.7966707","0.0","0.0","network"
"1533402610000","1533402608836","43.00692913","-78.79934887","21.5","309.2","gps"
"1533402611000","1533402609840","43.00706684","-78.79958023","21.75","309.7","gps"
"1533402612000","1533402610838","43.00717911","-78.79978113","21.5","310.0","gps"
"1533402613000","1533402611839","43.0072853","-78.79998231","21.75","309.8","gps"
"1533402614000","1533402612841","43.00740751","-78.80020104","22.0","309.7","gps"
"1533402615000","1533402613846","43.00753416","-78.80039538","21.5","309.8","gps"
"1533402616000","1533402614836","43.00764612","-78.8005703","21.5","309.7","gps"
"1533402617000","1533402615836","43.0077857","-78.8008141","21.75","309.4","gps"
"1533402618000","1533402616837","43.00790917","-78.80100254","21.25","308.9","gps"
"1533402619000","1533402617849","43.00800341","-78.80117618","20.5","306.2","gps"
"1533402620000","1533402618838","43.00807859","-78.80142358","20.25","301.1","gps"
"1533402621000","1533402619836","43.00814992","-78.80164382","20.25","295.7","gps"
"1533402622000","1533402620836","43.00822824","-78.80189457","20.75","293.1","gps"
"1533402623000","1533402621836","43.00830242","-78.80213617","20.5","292.6","gps"
"1533402624000","1533402622836","43.0083874","-78.80234634","20.75","294.2","gps"
"1533402625000","1533402623841","43.00839399","-78.80262823","21.25","287.4","gps"
"1533402626000","1533402624835","43.00835499","-78.80289016","21.0","279.9","gps"
"1533402627000","1533402625836","43.0083039","-78.80311639","20.25","273.6","gps"
"1533402628000","1533402626835","43.00828558","-78.80332646","18.5","271.9","gps"
"1533402629000","1533402627838","43.00830912","-78.80369322","21.25","272.8","gps"
"1533402630000","1533402628835","43.00826821","-78.80390943","20.25","269.5","gps"
"1533402631000","1533402629836","43.00821163","-78.8041278","19.0","265.8","gps"
"1533402632000","1533402630840","43.0080441","-78.80426312","17.75","254.3","gps"
"1533402633000","1533402631836","43.00784259","-78.80435126","16.5","239.6","gps"
"1533402634000","1533402632839","43.00758209","-78.80437159","17.0","221.6","gps"
"1533402635000","1533402633837","43.00727976","-78.80431083","20.0","194.7","gps"
"1533402636000","1533402634836","43.00703119","-78.80429368","20.5","184.5","gps"
"1533402637000","1533402635835","43.00678215","-78.80425779","21.0","181.2","gps"
"1533402638000","1533402636838","43.00658539","-78.80419247","20.75","173.2","gps"
"1533402639000","1533402637835","43.00635383","-78.80413119","21.25","171.5","gps"
"1533402640000","1533402638834","43.00617609","-78.80407111","21.25","169.5","gps"
"1533402641000","1533402639836","43.00598818","-78.80402821","21.25","169.8","gps"
"1533402642000","1533402640839","43.00579996","-78.80398315","21.0","170.4","gps"
"1533402643000","1533402641838","43.00558832","-78.80400908","21.5","175.0","gps"
"1533402644000","1533402642835","43.00532812","-78.80396801","22.75","174.8","gps"
"1533402645000","1533402643834","43.00511228","-78.80394187","23.0","175.6","gps"
"1533402646000","1533402644838","43.00489274","-78.80394878","22.5","179.2","gps"
"1533402647000","1533402645834","43.00468186","-78.80396396","22.75","179.5","gps"
"1533402648000","1533402646834","43.00448325","-78.80397258","22.5","179.9","gps"
"1533402649000","1533402647837","43.00426263","-78.80396357","22.75","179.8","gps"
"1533402647996","1533402648736","42.9865307","-78.7864023","0.0","0.0","network"
"1533402650000","1533402648837","43.00405467","-78.80397561","23.25","179.5","gps"
"1533402651000","1533402649835","43.00386541","-78.80396541","23.25","180.5","gps"
"1533402652000","1533402650838","43.00364617","-78.8039889","23.75","180.2","gps"
"1533402653000","1533402651839","43.0034502","-78.80397862","24.0","180.2","gps"
"1533402654000","1533402652843","43.00323801","-78.80396638","24.25","179.7","gps"
"1533402655000","1533402653844","43.00299929","-78.80397297","24.75","180.2","gps"
"1533402656000","1533402654836","43.00278808","-78.80397377","24.75","181.0","gps"
"1533402657000","1533402655839","43.00256635","-78.80397669","25.0","182.7","gps"
"1533402658000","1533402656833","43.00233652","-78.80400796","25.25","185.6","gps"
"1533402659000","1533402657837","43.00210301","-78.80407632","25.25","191.8","gps"
"1533402660000","1533402658835","43.00186414","-78.8041436","25.5","193.9","gps"
"1533402661000","1533402659836","43.00165193","-78.80423243","26.0","196.4","gps"
"1533402662000","1533402660837","43.00142609","-78.80434069","26.25","198.9","gps"
"1533402663000","1533402661836","43.0011963","-78.80444852","26.25","201.5","gps"
"1533402664000","1533402662836","43.00100323","-78.80457941","26.25","204.4","gps"
"1533402665000","1533402663836","43.00080188","-78.80474669","25.5","208.5","gps"
"1533402666000","1533402664836","43.00061735","-78.80491264","25.75","210.9","gps"
"1533402667000","1533402665837","43.00043488","-78.80505515","25.75","213.3","gps"
"1533402668000","1533402666836","43.0002377","-78.80524689","25.75","215.3","gps"
"1533402669000","1533402667837","43.00007264","-78.80541865","25.5","219.0","gps"
"1533402670000","1533402668837","42.99990344","-78.80562523","25.5","220.7","gps"
"1533402671000","1533402669836","42.99972237","-78.80585643","25.75","222.5","gps"
"1533402672000","1533402670841","42.99956943","-78.80608816","26.0","224.7","gps"
"1533402673000","1533402671845","42.9994183","-78.80632818","26.0","227.6","gps"
"1533402674000","1533402672835","42.99922516","-78.80657434","27.0","226.6","gps"
"1533402675000","1533402673835","42.99907443","-78.80681926","27.0","228.0","gps"
"1533402676000","1533402674835","42.99902357","-78.8071829","27.0","238.1","gps"
"1533402677000","1533402675836","42.99895836","-78.8074662","27.0","242.0","gps"
"1533402678000","1533402676836","42.99889937","-78.80786115","28.5","247.2","gps"
"1533402679000","1533402677837","42.99897324","-78.80810824","25.25","254.2","gps"
"1533402680000","1533402678836","42.99890903","-78.80830249","23.25","252.4","gps"
"1533402681000","1533402679845","42.99895773","-78.80863554","23.0","263.6","gps"
"1533402682000","1533402680841","42.99899507","-78.80896976","24.75","271.1","gps"
"1533402683000","1533402681836","42.99912927","-78.80922545","24.0","283.1","gps"
