"timestamp","system_time","lat","lon","speed","bearing","provider"
"1551353614000","1551353611509","43.01992051","-78.76423663","3.5","144.3","gps"
"1551353615000","1551353612508","43.01990673","-78.76422225","2.75","139.9","gps"
"1551353616000","1551353613430","43.01989263","-78.76421031","2.0","139.7","gps"
"1551353617000","1551353614509","43.01987141","-78.76418824","2.25","139.4","gps"
"1551353618000","1551353615520","43.0198457","-78.76418116","2.5","155.3","gps"
"1551353619000","1551353616890","43.01982335","-78.76416283","3.0","161.4","gps"
"1551353620000","1551353617809","43.01979009","-78.76416235","3.25","172.6","gps"
"1551353621000","1551353618809","43.01974773","-78.76417965","4.25","189.3","gps"
"1551353622000","1551353619802","43.01970026","-78.76420895","5.0","203.3","gps"
"1551353623000","1551353620511","43.0196516","-78.76422729","5.0","208.7","gps"
"1551353624000","1551353621509","43.0196119","-78.76427973","5.5","218.3","gps"
"1551353625000","1551353622507","43.01954666","-78.76436436","8.5","221.0","gps"
"1551353626000","1551353623431","43.01948149","-78.76444555","9.5","219.3","gps"
"1551353627000","1551353624510","43.01942905","-78.76454502","10.25","222.1","gps"
"1551353628000","1551353625888","43.01934414","-78.76464382","11.5","219.6","gps"
"1551353629000","1551353626508","43.01925214","-78.76474013","12.25","219.2","gps"
"1551353630000","1551353627430","43.01916369","-78.76482948","12.75","219.4","gps"
"1551353631000","1551353628431","43.01907015","-78.76494294","13.5","220.1","gps"
"1551353632000","1551353629432","43.01898012","-78.76504875","14.0","219.5","gps"
"1551353629207","1551353629694","43.0197216","-78.7646851","0.0","0.0","network"
"1551353633000","1551353630507","43.01887347","-78.7651589","15.0","218.8","gps"
"1551353634000","1551353631509","43.01875727","-78.76528287","15.75","219.0","gps"
"1551353635000","1551353632509","43.01864237","-78.76539583","16.0","218.3","gps"
"1551353636000","1551353633507","43.0185209","-78.76553602","16.5","218.3","gps"
"1551353637000","1551353634432","43.01839656","-78.76567559","17.0","218.8","gps"
"1551353638000","1551353635509","43.0182663","-78.7658128","17.5","218.8","gps"
"1551353639000","1551353636858","43.01814643","-78.76594491","17.75","218.6","gps"
"1551353640000","1551353637509","43.01802208","-78.76608589","18.0","218.6","gps"
"1551353641000","1551353638529","43.01789591","-78.76622876","18.0","218.8","gps"
"1551353642000","1551353639527","43.01775814","-78.76637906","18.25","219.0","gps"
"1551353643000","1551353640508","43.01761916","-78.76652803","18.5","219.5","gps"
"1551353644000","1551353641419","43.01749649","-78.7666947","18.5","221.1","gps"
"1551353645000","1551353642428","43.01737311","-78.76681329","17.5","219.4","gps"
"1551353646000","1551353643509","43.01724106","-78.76694514","17.5","219.5","gps"
"1551353647000","1551353644956","43.017151","-78.76704871","15.25","219.5","gps"
"1551353648000","1551353645963","43.01704248","-78.76718121","15.25","220.7","gps"
"1551353649000","1551353646620","43.01694572","-78.76732143","15.0","222.4","gps"
"1551353650000","1551353647562","43.01687892","-78.76743068","13.0","219.8","gps"
"1551353651000","1551353648510","43.01680196","-78.76748849","12.0","217.9","gps"
"1551353652000","1551353649507","43.01673206","-78.76755134","9.75","217.8","gps"
"1551353653000","1551353650432","43.01670106","-78.7675508","8.0","216.8","gps"
"1551353654000","1551353651433","43.01663745","-78.76761369","7.5","220.3","gps"
"1551353655000","1551353652426","43.01661369","-78.7676216","6.25","227.0","gps"
"1551353651392","1551353653085","43.0165142","-78.7668758","0.0","0.0","network"
"1551353656000","1551353653433","43.01659768","-78.7676946","6.25","243.1","gps"
"1551353657000","1551353654428","43.01659122","-78.76776389","5.5","265.2","gps"
"1551353658000","1551353655509","43.01660157","-78.76783336","4.5","275.1","gps"
"1551353659000","1551353656607","43.01662764","-78.76787758","4.5","301.8","gps"
"1551353660000","1551353657608","43.01665703","-78.76791628","4.0","311.5","gps"
"1551353662000","1551353659507","43.01666715","-78.7679417","1.25","318.7","gps"
"1551353663000","1551353660510","43.01668275","-78.76796146","2.75","311.9","gps"
"1551353664000","1551353662153","43.01671793","-78.7679905","3.75","318.2","gps"
"1551353665000","1551353663118","43.01675441","-78.76802911","4.75","327.4","gps"
"1551353666000","1551353663918","43.01680894","-78.76804294","5.5","346.8","gps"
